Wavelength,Transmission
8027.614321162709,0.5326553952084512
8080.10214397311,0.5217649337820214
8127.697034148648,0.5106808818786474
8174.402300208753,0.4985316221528501
8220.594321586877,0.4866315780111716
8261.140651463233,0.4754541646635957
8301.686981339588,0.4645080309300693
8347.879002717713,0.4526589627033244
8394.071024095838,0.4409968061646687
8435.130598654174,0.4293799615503981
8480.809375350318,0.4180803004068243
8521.868949908654,0.4072167665354587
8568.95059540221,0.3970668954731609
8621.438418212612,0.3861463676969044
8674.815865138446,0.3749681283507068
8728.193312064283,0.363983172681965
8781.570758990114,0.3526438636045543
8834.058581800518,0.3406108808847184
8881.140227294074,0.3280001947289312
8921.68655717043,0.3164031740815792
8961.719642364806,0.3054074804307566
9001.75272755918,0.2945406425649045
9041.785812753556,0.2836308527707291
9082.332142629908,0.2721362559524561
9128.010919326056,0.2604401154705114
9169.07049388439,0.2484267915178698
9214.749270580536,0.2366513551682509
9255.80884513887,0.2246776791494464
9301.487621835016,0.2129815386675018
9342.033951711372,0.201463813887824
9382.067036905748,0.1905540240936484
9422.100122100124,0.1795583304428258
9462.646451976476,0.1680604296300664
9509.728097470035,0.1565017353187572
9571.853514864268,0.1470866726302404
9639.715867259292,0.1404258197456072
9700.107658172175,0.1310741937512296
9763.71578242546,0.124133162134148
9815.758793178147,0.1159233966342789
9878.032481258288,0.1097013142174431
9929.185867895549,0.1014915487175741
9993.048170467528,0.0954707267648829
10044.995864350703,0.0867085333868837
10103.997006577654,0.0808376183840339
10157.0665066943,0.0726278528841648
10218.31370541048,0.0664057704673291
10269.467092047737,0.05819600496746
10332.852810272165,0.052248814891895
10384.947145493052,0.0436848611830811
10445.167854845276,0.0375420746339197
10500.32455000197,0.0308072122727909
10569.715231005555,0.0271805076339826
10643.109220528577,0.0224948427259617
10716.5032100516,0.0178560344670209
10789.89719957462,0.0131235129099195
10864.959234314074,0.0076647132920751
10936.685178620664,0.0034710431993964
11002.739769191385,0.0
